instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,miscalc,quarter
238,2011-01-11,1,0,1,6,0,2,1,2,6.5600000000000005,9.271799999999999,55.00000000000001,8.9981,0,27,27,0,q1
239,2011-01-11,1,0,1,7,0,2,1,2,6.5600000000000005,11.5923,55.00000000000001,0.0,2,97,99,0,q1
240,2011-01-11,1,0,1,8,0,2,1,2,7.38,10.8171,51.0,6.0032,3,214,217,0,q1
241,2011-01-11,1,0,1,9,0,2,1,2,7.38,10.047,51.0,11.0014,3,127,130,0,q1
242,2011-01-11,1,0,1,10,0,2,1,2,8.200000000000001,10.8171,51.0,11.0014,3,51,54,0,q1
243,2011-01-11,1,0,1,11,0,2,1,2,8.200000000000001,10.8171,47.0,8.9981,4,31,35,0,q1
244,2011-01-11,1,0,1,12,0,2,1,2,8.200000000000001,11.5923,51.0,7.0015,2,55,57,0,q1
245,2011-01-11,1,0,1,13,0,2,1,2,8.200000000000001,11.5923,59.0,6.0032,6,46,52,0,q1
246,2011-01-11,1,0,1,14,0,2,1,2,8.200000000000001,11.5923,59.0,6.0032,3,60,63,0,q1
247,2011-01-11,1,0,1,15,0,2,1,2,6.5600000000000005,10.047,80.0,6.0032,2,45,47,0,q1
248,2011-01-11,1,0,1,16,0,2,1,2,6.5600000000000005,7.7265,86.0,15.001299999999999,4,72,76,0,q1
249,2011-01-11,1,0,1,17,0,2,1,2,6.5600000000000005,7.7265,86.0,15.001299999999999,6,130,136,0,q1
250,2011-01-11,1,0,1,18,0,2,1,3,6.5600000000000005,9.271799999999999,93.0,7.0015,1,94,95,0,q1
251,2011-01-11,1,0,1,19,0,2,1,3,6.5600000000000005,11.5923,93.0,0.0,0,51,51,0,q1
252,2011-01-11,1,0,1,20,0,2,1,3,6.5600000000000005,7.7265,93.0,12.998000000000001,0,32,32,0,q1
253,2011-01-11,1,0,1,21,0,2,1,3,6.5600000000000005,10.047,86.0,6.0032,0,20,20,0,q1
254,2011-01-11,1,0,1,22,0,2,1,3,6.5600000000000005,9.271799999999999,93.0,7.0015,1,28,29,0,q1
255,2011-01-11,1,0,1,23,0,2,1,3,6.5600000000000005,10.047,93.0,6.0032,1,18,19,0,q1
256,2011-01-12,1,0,1,0,0,3,1,2,6.5600000000000005,10.047,86.0,6.0032,0,7,7,0,q1
257,2011-01-12,1,0,1,1,0,3,1,2,6.5600000000000005,9.271799999999999,86.0,7.0015,0,6,6,0,q1
258,2011-01-12,1,0,1,2,0,3,1,1,5.74,7.7265,86.0,8.9981,0,1,1,0,q1
259,2011-01-12,1,0,1,5,0,3,1,1,5.74,7.7265,86.0,11.0014,0,5,5,0,q1
260,2011-01-12,1,0,1,6,0,3,1,1,4.92,7.7265,93.0,8.9981,0,16,16,0,q1
261,2011-01-12,1,0,1,7,0,3,1,1,5.74,7.7265,69.0,8.9981,0,54,54,0,q1
262,2011-01-12,1,0,1,8,0,3,1,1,6.5600000000000005,8.5017,59.0,11.0014,3,125,128,0,q1
263,2011-01-12,1,0,1,9,0,3,1,1,6.5600000000000005,6.9563999999999995,59.0,22.0028,3,78,81,0,q1
264,2011-01-12,1,0,1,10,0,3,1,1,7.38,9.271799999999999,55.00000000000001,15.001299999999999,0,39,39,0,q1
265,2011-01-12,1,0,1,11,0,3,1,1,8.200000000000001,9.271799999999999,51.0,26.0027,3,32,35,0,q1
266,2011-01-12,1,0,1,12,0,3,1,1,8.200000000000001,7.7265,47.0,39.000699999999995,3,52,55,0,q1
267,2011-01-12,1,0,1,13,0,3,1,1,9.02,10.047,44.0,23.9994,0,49,49,0,q1
268,2011-01-12,1,0,1,14,0,3,1,1,8.200000000000001,9.271799999999999,47.0,22.0028,0,44,44,0,q1
269,2011-01-12,1,0,1,15,0,3,1,1,8.200000000000001,8.5017,47.0,27.999299999999998,1,48,49,0,q1
270,2011-01-12,1,0,1,16,0,3,1,1,9.02,10.047,44.0,22.0028,5,63,68,0,q1
271,2011-01-12,1,0,1,17,0,3,1,1,8.200000000000001,9.271799999999999,47.0,23.9994,0,139,139,0,q1
272,2011-01-12,1,0,1,18,0,3,1,1,8.200000000000001,7.7265,47.0,35.0008,2,135,137,0,q1
273,2011-01-12,1,0,1,19,0,3,1,1,7.38,7.7265,47.0,27.999299999999998,1,82,83,0,q1
274,2011-01-12,1,0,1,20,0,3,1,1,6.5600000000000005,6.9563999999999995,50.0,22.0028,2,54,56,0,q1
275,2011-01-12,1,0,1,21,0,3,1,1,6.5600000000000005,6.9563999999999995,55.00000000000001,22.0028,0,57,57,0,q1
276,2011-01-12,1,0,1,22,0,3,1,1,6.5600000000000005,6.1812000000000005,55.00000000000001,30.002599999999997,1,32,33,0,q1
277,2011-01-12,1,0,1,23,0,3,1,1,5.74,5.4111,59.0,27.999299999999998,1,19,20,0,q1
278,2011-01-13,1,0,1,0,0,4,1,1,5.74,6.1812000000000005,59.0,19.0012,1,6,7,0,q1
279,2011-01-13,1,0,1,1,0,4,1,1,5.74,6.1812000000000005,50.0,19.0012,0,2,2,0,q1
280,2011-01-13,1,0,1,2,0,4,1,1,5.74,6.1812000000000005,50.0,23.9994,0,2,2,0,q1
281,2011-01-13,1,0,1,3,0,4,1,1,5.74,6.1812000000000005,50.0,22.0028,0,3,3,0,q1
282,2011-01-13,1,0,1,4,0,4,1,1,5.74,6.1812000000000005,50.0,16.997899999999998,0,4,4,0,q1
283,2011-01-13,1,0,1,5,0,4,1,1,5.74,6.1812000000000005,50.0,19.999499999999998,0,3,3,0,q1
284,2011-01-13,1,0,1,6,0,4,1,1,4.92,7.7265,54.0,8.9981,0,28,28,0,q1
285,2011-01-13,1,0,1,7,0,4,1,1,4.92,7.7265,54.0,8.9981,0,72,72,0,q1
286,2011-01-13,1,0,1,8,0,4,1,1,5.74,6.9563999999999995,50.0,12.998000000000001,5,197,202,0,q1
287,2011-01-13,1,0,1,9,0,4,1,1,5.74,6.1812000000000005,50.0,22.0028,2,137,139,0,q1
288,2011-01-13,1,0,1,10,0,4,1,2,6.5600000000000005,6.9563999999999995,50.0,23.9994,2,36,38,0,q1
289,2011-01-13,1,0,1,11,0,4,1,2,8.200000000000001,8.5017,44.0,30.002599999999997,4,33,37,0,q1
290,2011-01-13,1,0,1,12,0,4,1,1,8.200000000000001,8.5017,44.0,27.999299999999998,3,49,52,0,q1
291,2011-01-13,1,0,1,13,0,4,1,1,9.02,10.047,41.0,30.002599999999997,2,81,83,0,q1
292,2011-01-13,1,0,1,14,0,4,1,1,9.02,10.047,41.0,26.0027,3,39,42,0,q1
293,2011-01-13,1,0,1,15,0,4,1,1,9.84,10.8171,38.0,19.999499999999998,5,55,60,0,q1
294,2011-01-13,1,0,1,16,0,4,1,1,9.84,10.8171,38.0,23.9994,2,76,78,0,q1
295,2011-01-13,1,0,1,17,0,4,1,1,8.200000000000001,9.271799999999999,40.0,19.0012,4,158,162,0,q1
296,2011-01-13,1,0,1,18,0,4,1,1,8.200000000000001,9.271799999999999,40.0,22.0028,3,141,144,0,q1
297,2011-01-13,1,0,1,19,0,4,1,1,6.5600000000000005,7.7265,47.0,16.997899999999998,1,98,99,0,q1
298,2011-01-13,1,0,1,20,0,4,1,1,6.5600000000000005,7.7265,47.0,15.001299999999999,0,64,64,0,q1
299,2011-01-13,1,0,1,21,0,4,1,1,5.74,6.1812000000000005,46.0,19.999499999999998,0,40,40,0,q1
300,2011-01-13,1,0,1,22,0,4,1,1,5.74,6.1812000000000005,46.0,22.0028,0,30,30,0,q1
301,2011-01-13,1,0,1,23,0,4,1,1,4.92,6.9563999999999995,50.0,12.998000000000001,1,14,15,0,q1
302,2011-01-14,1,0,1,0,0,5,1,1,4.92,6.9563999999999995,50.0,12.998000000000001,0,14,14,0,q1
303,2011-01-14,1,0,1,1,0,5,1,1,4.1000000000000005,6.1812000000000005,54.0,11.0014,0,5,5,0,q1
304,2011-01-14,1,0,1,2,0,5,1,1,4.1000000000000005,6.1812000000000005,54.0,8.9981,0,1,1,0,q1
305,2011-01-14,1,0,1,3,0,5,1,1,4.1000000000000005,6.9563999999999995,54.0,7.0015,0,1,1,0,q1
306,2011-01-14,1,0,1,5,0,5,1,1,4.1000000000000005,6.9563999999999995,54.0,6.0032,0,8,8,0,q1
307,2011-01-14,1,0,1,6,0,5,1,1,4.1000000000000005,9.271799999999999,54.0,0.0,0,17,17,0,q1
308,2011-01-14,1,0,1,7,0,5,1,1,4.1000000000000005,6.1812000000000005,74.0,11.0014,0,70,70,0,q1
309,2011-01-14,1,0,1,8,0,5,1,1,4.92,8.5017,68.0,0.0,2,156,158,0,q1
310,2011-01-14,1,0,1,9,0,5,1,1,5.74,7.7265,69.0,8.9981,0,117,117,0,q1
311,2011-01-14,1,0,1,10,0,5,1,1,7.38,9.271799999999999,55.00000000000001,12.998000000000001,4,40,44,0,q1
312,2011-01-14,1,0,1,11,0,5,1,1,7.38,8.5017,51.0,19.0012,6,47,53,0,q1
313,2011-01-14,1,0,1,12,0,5,1,1,8.200000000000001,10.047,44.0,16.997899999999998,2,59,61,0,q1
314,2011-01-14,1,0,1,13,0,5,1,1,9.02,10.047,37.0,26.0027,4,73,77,0,q1
315,2011-01-14,1,0,1,14,0,5,1,1,9.02,10.8171,41.0,19.0012,5,59,64,0,q1
316,2011-01-14,1,0,1,15,0,5,1,1,9.84,12.362400000000001,38.0,11.0014,9,59,68,0,q1
317,2011-01-14,1,0,1,16,0,5,1,1,9.02,12.362400000000001,41.0,7.0015,3,87,90,0,q1
318,2011-01-14,1,0,1,17,0,5,1,1,9.02,11.5923,41.0,11.0014,4,155,159,0,q1
319,2011-01-14,1,0,1,18,0,5,1,1,8.200000000000001,13.137599999999999,47.0,0.0,5,134,139,0,q1
320,2011-01-14,1,0,1,19,0,5,1,1,6.5600000000000005,10.047,59.0,6.0032,3,89,92,0,q1
321,2011-01-14,1,0,1,20,0,5,1,1,7.38,12.362400000000001,59.0,0.0,0,68,68,0,q1
322,2011-01-14,1,0,1,21,0,5,1,1,6.5600000000000005,11.5923,69.0,0.0,4,48,52,0,q1
323,2011-01-14,1,0,1,22,0,5,1,2,6.5600000000000005,11.5923,69.0,0.0,2,34,36,0,q1
324,2011-01-14,1,0,1,23,0,5,1,2,7.38,12.362400000000001,55.00000000000001,0.0,1,26,27,0,q1
325,2011-01-15,1,0,1,0,0,6,0,1,7.38,12.362400000000001,55.00000000000001,0.0,3,25,28,0,q1
326,2011-01-15,1,0,1,1,0,6,0,2,6.5600000000000005,10.047,59.0,6.0032,2,18,20,0,q1
327,2011-01-15,1,0,1,2,0,6,0,2,6.5600000000000005,10.047,59.0,6.0032,0,12,12,0,q1
328,2011-01-15,1,0,1,3,0,6,0,2,6.5600000000000005,11.5923,59.0,0.0,1,7,8,0,q1
329,2011-01-15,1,0,1,4,0,6,0,2,6.5600000000000005,11.5923,59.0,0.0,0,5,5,0,q1
330,2011-01-15,1,0,1,5,0,6,0,1,6.5600000000000005,11.5923,59.0,0.0,0,1,1,0,q1
331,2011-01-15,1,0,1,6,0,6,0,1,5.74,8.5017,63.0,7.0015,1,2,3,0,q1
332,2011-01-15,1,0,1,7,0,6,0,1,5.74,10.8171,63.0,0.0,1,9,10,0,q1
333,2011-01-15,1,0,1,8,0,6,0,1,5.74,7.7265,63.0,8.9981,1,22,23,0,q1
334,2011-01-15,1,0,1,9,0,6,0,1,6.5600000000000005,9.271799999999999,64.0,8.9981,2,31,33,0,q1
335,2011-01-15,1,0,1,10,0,6,0,1,7.38,10.047,59.0,11.0014,2,57,59,0,q1
336,2011-01-15,1,0,1,11,0,6,0,1,8.200000000000001,10.047,55.00000000000001,15.001299999999999,18,54,72,0,q1
337,2011-01-15,1,0,1,12,0,6,0,1,9.84,11.5923,48.0,15.001299999999999,15,74,89,0,q1
338,2011-01-15,1,0,1,13,0,6,0,1,11.48,13.137599999999999,38.0,19.999499999999998,21,80,101,0,q1
339,2011-01-15,1,0,1,14,0,6,0,1,12.299999999999999,14.6829,39.0,19.0012,26,92,118,0,q1
340,2011-01-15,1,0,1,15,0,6,0,2,13.120000000000001,16.228199999999998,36.0,12.998000000000001,21,108,129,0,q1
341,2011-01-15,1,0,1,16,0,6,0,2,13.940000000000001,16.9983,34.0,12.998000000000001,33,95,128,0,q1
342,2011-01-15,1,0,1,17,0,6,0,2,13.120000000000001,15.453,36.0,19.0012,29,54,83,0,q1
343,2011-01-15,1,0,1,18,0,6,0,2,12.299999999999999,14.6829,45.0,16.997899999999998,15,69,84,0,q1
344,2011-01-15,1,0,1,19,0,6,0,2,13.120000000000001,15.453,39.0,16.997899999999998,14,60,74,0,q1
345,2011-01-15,1,0,1,20,0,6,0,2,13.120000000000001,15.453,39.0,16.997899999999998,6,35,41,0,q1
346,2011-01-15,1,0,1,21,0,6,0,2,13.120000000000001,15.453,39.0,15.001299999999999,6,51,57,0,q1
347,2011-01-15,1,0,1,22,0,6,0,2,12.299999999999999,16.228199999999998,42.0,7.0015,0,26,26,0,q1
348,2011-01-15,1,0,1,23,0,6,0,1,12.299999999999999,14.6829,45.0,19.0012,5,39,44,0,q1
349,2011-01-16,1,0,1,0,0,0,0,1,10.66,15.453,56.00000000000001,0.0,6,33,39,0,q1
350,2011-01-16,1,0,1,1,0,0,0,1,10.66,13.9077,56.00000000000001,8.9981,4,19,23,0,q1
351,2011-01-16,1,0,1,2,0,0,0,1,10.66,14.6829,56.00000000000001,6.0032,3,13,16,0,q1
352,2011-01-16,1,0,1,3,0,0,0,1,9.02,13.9077,69.0,0.0,9,6,15,0,q1
353,2011-01-16,1,0,1,4,0,0,0,1,10.66,13.137599999999999,56.00000000000001,11.0014,0,1,1,0,q1
354,2011-01-16,1,0,1,5,0,0,0,2,10.66,13.137599999999999,56.00000000000001,11.0014,1,1,2,0,q1
355,2011-01-16,1,0,1,6,0,0,0,2,10.66,13.137599999999999,56.00000000000001,11.0014,0,1,1,0,q1
356,2011-01-16,1,0,1,7,0,0,0,2,9.84,10.8171,56.00000000000001,19.999499999999998,0,3,3,0,q1
357,2011-01-16,1,0,1,8,0,0,0,1,9.02,10.8171,55.00000000000001,19.0012,0,18,18,0,q1
358,2011-01-16,1,0,1,9,0,0,0,1,9.02,10.8171,51.0,16.997899999999998,3,29,32,0,q1
359,2011-01-16,1,0,1,10,0,0,0,1,9.02,10.8171,51.0,19.0012,8,71,79,0,q1
360,2011-01-16,1,0,1,11,0,0,0,1,9.84,11.5923,44.0,16.997899999999998,23,70,93,0,q1
361,2011-01-16,1,0,1,12,0,0,0,1,9.84,10.8171,41.0,19.0012,29,75,104,0,q1
362,2011-01-16,1,0,1,13,0,0,0,1,10.66,11.5923,35.0,19.999499999999998,23,95,118,0,q1
363,2011-01-16,1,0,1,14,0,0,0,1,11.48,13.9077,36.0,16.997899999999998,22,69,91,0,q1
364,2011-01-16,1,0,1,15,0,0,0,1,10.66,12.362400000000001,38.0,16.997899999999998,35,78,113,0,q1
365,2011-01-16,1,0,1,16,0,0,0,1,9.84,11.5923,38.0,15.001299999999999,22,77,99,0,q1
366,2011-01-16,1,0,1,17,0,0,0,1,9.02,10.8171,37.0,16.997899999999998,23,82,105,0,q1
367,2011-01-16,1,0,1,18,0,0,0,1,8.200000000000001,10.8171,40.0,11.0014,11,56,67,0,q1
368,2011-01-16,1,0,1,19,0,0,0,1,7.38,10.047,47.0,8.9981,14,47,61,0,q1
369,2011-01-16,1,0,1,20,0,0,0,1,7.38,10.047,47.0,11.0014,7,50,57,0,q1
370,2011-01-16,1,0,1,21,0,0,0,1,7.38,10.047,51.0,11.0014,6,22,28,0,q1
371,2011-01-16,1,0,1,22,0,0,0,2,8.200000000000001,10.8171,49.0,8.9981,2,19,21,0,q1
372,2011-01-16,1,0,1,23,0,0,0,2,8.200000000000001,11.5923,40.0,7.0015,0,18,18,0,q1
373,2011-01-17,1,0,1,0,1,1,0,2,8.200000000000001,10.047,47.0,15.001299999999999,1,16,17,0,q1
374,2011-01-17,1,0,1,1,1,1,0,2,8.200000000000001,10.047,44.0,12.998000000000001,1,15,16,0,q1
375,2011-01-17,1,0,1,2,1,1,0,2,7.38,8.5017,43.0,16.997899999999998,0,8,8,0,q1
376,2011-01-17,1,0,1,3,1,1,0,2,7.38,9.271799999999999,43.0,12.998000000000001,0,2,2,0,q1
377,2011-01-17,1,0,1,4,1,1,0,2,7.38,10.047,43.0,8.9981,1,2,3,0,q1
378,2011-01-17,1,0,1,5,1,1,0,2,7.38,10.047,43.0,11.0014,0,1,1,0,q1
379,2011-01-17,1,0,1,6,1,1,0,2,7.38,9.271799999999999,43.0,12.998000000000001,0,5,5,0,q1
380,2011-01-17,1,0,1,7,1,1,0,2,6.5600000000000005,9.271799999999999,50.0,8.9981,4,9,13,0,q1
381,2011-01-17,1,0,1,8,1,1,0,2,6.5600000000000005,7.7265,47.0,15.001299999999999,3,30,33,0,q1
382,2011-01-17,1,0,1,9,1,1,0,2,6.5600000000000005,7.7265,47.0,15.001299999999999,8,39,47,0,q1
383,2011-01-17,1,0,1,10,1,1,0,2,6.5600000000000005,7.7265,50.0,16.997899999999998,7,50,57,0,q1
384,2011-01-17,1,0,1,11,1,1,0,2,6.5600000000000005,7.7265,55.00000000000001,12.998000000000001,9,55,64,0,q1
385,2011-01-17,1,0,1,12,1,1,0,2,7.38,10.047,47.0,8.9981,10,70,80,0,q1
386,2011-01-17,1,0,1,13,1,1,0,2,7.38,10.047,47.0,8.9981,13,80,93,0,q1
387,2011-01-17,1,0,1,14,1,1,0,2,7.38,10.8171,43.0,7.0015,12,74,86,0,q1
388,2011-01-17,1,0,1,15,1,1,0,2,8.200000000000001,10.8171,47.0,11.0014,21,72,93,0,q1
389,2011-01-17,1,0,1,16,1,1,0,2,8.200000000000001,10.8171,47.0,11.0014,6,76,82,0,q1
390,2011-01-17,1,0,1,17,1,1,0,1,8.200000000000001,10.047,51.0,12.998000000000001,4,67,71,0,q1
391,2011-01-17,1,0,1,18,1,1,0,2,7.38,8.5017,55.00000000000001,16.997899999999998,7,85,92,0,q1
392,2011-01-17,1,0,1,19,1,1,0,3,7.38,9.271799999999999,59.0,12.998000000000001,2,58,60,0,q1
393,2011-01-17,1,0,1,20,1,1,0,3,6.5600000000000005,7.7265,80.0,12.998000000000001,4,29,33,0,q1
394,2011-01-17,1,0,1,21,1,1,0,3,6.5600000000000005,7.7265,80.0,12.998000000000001,3,24,27,0,q1
395,2011-01-17,1,0,1,22,1,1,0,3,5.74,6.1812000000000005,93.0,16.997899999999998,0,13,13,0,q1
396,2011-01-17,1,0,1,23,1,1,0,3,6.5600000000000005,6.9563999999999995,86.0,19.0012,1,3,4,0,q1
397,2011-01-18,1,0,1,12,0,2,1,2,8.200000000000001,9.271799999999999,86.0,22.0028,0,3,3,0,q1
398,2011-01-18,1,0,1,13,0,2,1,2,8.200000000000001,10.047,86.0,15.001299999999999,0,22,22,0,q1
399,2011-01-18,1,0,1,14,0,2,1,2,9.02,11.5923,80.0,11.0014,2,26,28,0,q1
400,2011-01-18,1,0,1,15,0,2,1,2,9.02,11.5923,87.0,11.0014,3,32,35,0,q1
401,2011-01-18,1,0,1,16,0,2,1,2,9.02,11.5923,87.0,12.998000000000001,0,61,61,0,q1
402,2011-01-18,1,0,1,17,0,2,1,2,9.02,11.5923,82.0,12.998000000000001,1,124,125,0,q1
403,2011-01-18,1,0,1,18,0,2,1,2,9.02,11.5923,80.0,11.0014,1,132,133,0,q1
404,2011-01-18,1,0,1,19,0,2,1,2,9.02,11.5923,80.0,8.9981,1,98,99,0,q1
405,2011-01-18,1,0,1,20,0,2,1,2,9.02,13.9077,87.0,0.0,0,83,83,0,q1
406,2011-01-18,1,0,1,21,0,2,1,2,9.02,12.362400000000001,93.0,7.0015,0,41,41,0,q1
407,2011-01-18,1,0,1,22,0,2,1,2,9.02,13.137599999999999,93.0,6.0032,0,33,33,0,q1
408,2011-01-18,1,0,1,23,0,2,1,2,9.02,13.9077,93.0,0.0,1,19,20,0,q1
409,2011-01-19,1,0,1,0,0,3,1,2,9.02,13.9077,93.0,0.0,0,3,3,0,q1
410,2011-01-19,1,0,1,1,0,3,1,3,9.02,11.5923,93.0,8.9981,1,6,7,0,q1
411,2011-01-19,1,0,1,2,0,3,1,3,9.02,11.5923,93.0,8.9981,0,3,3,0,q1
412,2011-01-19,1,0,1,4,0,3,1,3,9.02,11.5923,93.0,8.9981,1,1,2,0,q1
413,2011-01-19,1,0,1,5,0,3,1,2,9.02,13.137599999999999,93.0,6.0032,0,7,7,0,q1
414,2011-01-19,1,0,1,6,0,3,1,2,9.02,13.137599999999999,93.0,6.0032,0,32,32,0,q1
415,2011-01-19,1,0,1,7,0,3,1,2,9.84,13.137599999999999,92.0,7.0015,1,89,90,0,q1
416,2011-01-19,1,0,1,8,0,3,1,2,9.84,13.137599999999999,93.0,7.0015,1,196,197,0,q1
417,2011-01-19,1,0,1,9,0,3,1,2,9.84,13.137599999999999,93.0,7.0015,2,107,109,0,q1
418,2011-01-19,1,0,1,10,0,3,1,2,10.66,13.9077,93.0,8.9981,1,46,47,0,q1
419,2011-01-19,1,0,1,11,0,3,1,2,11.48,15.453,87.0,6.0032,5,47,52,0,q1
420,2011-01-19,1,0,1,12,0,3,1,2,12.299999999999999,16.228199999999998,81.0,6.0032,5,65,70,0,q1
421,2011-01-19,1,0,1,13,0,3,1,1,16.400000000000002,20.8641,62.0,19.0012,11,67,78,0,q1
422,2011-01-19,1,0,1,14,0,3,1,1,16.400000000000002,20.8641,57.99999999999999,16.997899999999998,7,68,75,0,q1
423,2011-01-19,1,0,1,15,0,3,1,1,16.400000000000002,20.8641,54.0,19.0012,4,78,82,0,q1
424,2011-01-19,1,0,1,16,0,3,1,1,15.58,20.0889,57.99999999999999,26.0027,10,94,104,0,q1
425,2011-01-19,1,0,1,17,0,3,1,1,14.76,16.9983,56.99999999999999,22.0028,7,190,197,0,q1
426,2011-01-19,1,0,1,18,0,3,1,1,13.940000000000001,16.228199999999998,61.0,19.0012,5,156,161,0,q1
427,2011-01-19,1,0,1,19,0,3,1,1,13.120000000000001,14.6829,56.99999999999999,27.999299999999998,4,108,112,0,q1
428,2011-01-19,1,0,1,20,0,3,1,1,13.120000000000001,15.453,49.0,19.999499999999998,2,74,76,0,q1
429,2011-01-19,1,0,1,21,0,3,1,1,13.120000000000001,14.6829,49.0,27.999299999999998,4,55,59,0,q1
430,2011-01-19,1,0,1,22,0,3,1,1,12.299999999999999,15.453,52.0,11.0014,6,53,59,0,q1
431,2011-01-19,1,0,1,23,0,3,1,1,12.299999999999999,13.9077,52.0,31.0009,1,27,28,0,q1
432,2011-01-20,1,0,1,0,0,4,1,1,10.66,11.5923,56.00000000000001,26.0027,5,8,13,0,q1
433,2011-01-20,1,0,1,1,0,4,1,1,10.66,13.9077,56.00000000000001,0.0,2,3,5,0,q1
434,2011-01-20,1,0,1,2,0,4,1,1,10.66,13.9077,56.00000000000001,0.0,0,2,2,0,q1
435,2011-01-20,1,0,1,3,0,4,1,1,10.66,13.137599999999999,56.00000000000001,11.0014,0,1,1,0,q1
436,2011-01-20,1,0,1,4,0,4,1,1,10.66,13.137599999999999,56.00000000000001,11.0014,0,1,1,0,q1
437,2011-01-20,1,0,1,5,0,4,1,1,9.84,11.5923,60.0,15.001299999999999,0,6,6,0,q1
438,2011-01-20,1,0,1,6,0,4,1,1,9.02,10.8171,60.0,15.001299999999999,0,35,35,0,q1
439,2011-01-20,1,0,1,7,0,4,1,1,9.02,10.8171,55.00000000000001,15.001299999999999,1,100,101,0,q1
440,2011-01-20,1,0,1,8,0,4,1,1,9.02,10.8171,55.00000000000001,19.0012,2,247,249,0,q1
441,2011-01-20,1,0,1,9,0,4,1,2,9.84,11.5923,52.0,15.001299999999999,3,140,143,0,q1
442,2011-01-20,1,0,1,10,0,4,1,1,10.66,11.5923,48.0,19.999499999999998,1,56,57,0,q1
443,2011-01-20,1,0,1,11,0,4,1,2,11.48,13.9077,45.0,11.0014,5,63,68,0,q1
444,2011-01-20,1,0,1,12,0,4,1,2,12.299999999999999,16.9983,42.0,0.0,7,77,84,0,q1
445,2011-01-20,1,0,1,13,0,4,1,2,11.48,14.6829,45.0,7.0015,12,86,98,0,q1
446,2011-01-20,1,0,1,14,0,4,1,2,12.299999999999999,15.453,45.0,8.9981,6,75,81,0,q1
447,2011-01-20,1,0,1,15,0,4,1,2,13.120000000000001,16.228199999999998,45.0,12.998000000000001,8,62,70,0,q1
448,2011-01-20,1,0,1,16,0,4,1,2,12.299999999999999,15.453,49.0,8.9981,8,83,91,0,q1
449,2011-01-20,1,0,1,17,0,4,1,2,12.299999999999999,16.228199999999998,49.0,7.0015,8,207,215,0,q1
450,2011-01-20,1,0,1,18,0,4,1,2,10.66,13.137599999999999,56.00000000000001,12.998000000000001,1,184,185,0,q1
451,2011-01-20,1,0,1,19,0,4,1,1,10.66,11.5923,56.00000000000001,22.0028,6,146,152,0,q1
452,2011-01-20,1,0,1,20,0,4,1,2,10.66,12.362400000000001,60.0,19.0012,2,124,126,0,q1
453,2011-01-20,1,0,1,21,0,4,1,2,9.84,11.5923,60.0,16.997899999999998,3,54,57,0,q1
454,2011-01-20,1,0,1,22,0,4,1,2,9.84,10.8171,65.0,19.0012,0,56,56,0,q1
455,2011-01-20,1,0,1,23,0,4,1,2,9.84,10.8171,65.0,22.0028,3,28,31,0,q1
456,2011-01-21,1,0,1,0,0,5,1,2,9.84,11.5923,70.0,16.997899999999998,1,20,21,0,q1
457,2011-01-21,1,0,1,1,0,5,1,2,9.84,11.5923,70.0,16.997899999999998,0,6,6,0,q1
458,2011-01-21,1,0,1,2,0,5,1,3,9.84,12.362400000000001,75.0,11.0014,0,2,2,0,q1
459,2011-01-21,1,0,1,3,0,5,1,3,9.02,10.8171,80.0,19.999499999999998,0,1,1,0,q1
460,2011-01-21,1,0,1,4,0,5,1,2,9.02,13.137599999999999,87.0,6.0032,0,1,1,0,q1
461,2011-01-21,1,0,1,5,0,5,1,1,9.84,10.047,60.0,27.999299999999998,1,4,5,0,q1
462,2011-01-21,1,0,1,6,0,5,1,1,9.02,10.8171,55.00000000000001,16.997899999999998,0,27,27,0,q1
463,2011-01-21,1,0,1,7,0,5,1,1,8.200000000000001,9.271799999999999,51.0,19.0012,2,66,68,0,q1
464,2011-01-21,1,0,1,8,0,5,1,1,8.200000000000001,9.271799999999999,47.0,22.0028,7,210,217,0,q1
465,2011-01-21,1,0,1,9,0,5,1,1,8.200000000000001,9.271799999999999,51.0,23.9994,7,159,166,0,q1
466,2011-01-21,1,0,1,10,0,5,1,1,8.200000000000001,8.5017,47.0,31.0009,6,57,63,0,q1
467,2011-01-21,1,0,1,11,0,5,1,1,9.02,9.271799999999999,41.0,31.0009,6,53,59,0,q1
468,2011-01-21,1,0,1,12,0,5,1,1,9.02,9.271799999999999,27.0,39.000699999999995,11,67,78,0,q1
469,2011-01-21,1,0,1,13,0,5,1,1,8.200000000000001,7.7265,21.0,39.000699999999995,8,65,73,0,q1
470,2011-01-21,1,0,1,14,0,5,1,1,8.200000000000001,7.7265,25.0,35.0008,6,56,62,0,q1
471,2011-01-21,1,0,1,15,0,5,1,1,6.5600000000000005,6.1812000000000005,26.0,30.002599999999997,4,61,65,0,q1
472,2011-01-21,1,0,1,16,0,5,1,1,6.5600000000000005,6.9563999999999995,26.0,23.9994,0,97,97,0,q1
473,2011-01-21,1,0,1,17,0,5,1,1,5.74,6.1812000000000005,28.000000000000004,23.9994,10,151,161,0,q1
474,2011-01-21,1,0,1,18,0,5,1,1,4.92,6.1812000000000005,30.0,16.997899999999998,1,119,120,0,q1
475,2011-01-21,1,0,1,19,0,5,1,1,4.92,5.4111,30.0,22.0028,3,93,96,0,q1
